OMIM	efo_uri	efo_label
612922	http://www.orpha.net/ORDO/Orphanet_93576	Atypical hemolytic-uremic syndrome with MCP/CD46 anomaly
613554	http://www.orpha.net/ORDO/Orphanet_166087	Von Willebrand disease type 2B
151660	http://www.orpha.net/ORDO/Orphanet_2348	Familial partial lipodystrophy, Dunnigan type
615924	http://www.orpha.net/ORDO/Orphanet_363400	Severe neurodegenerative syndrome with lipodystrophy
165300	http://www.orpha.net/ORDO/Orphanet_67036	Autosomal dominant optic atrophy and cataract
MTHU009056	http://www.ebi.ac.uk/efo/EFO_1001451	X-Linked Combined Immunodeficiency Diseases
312863	http://www.ebi.ac.uk/efo/EFO_1001451	X-Linked Combined Immunodeficiency Diseases
614369	http://www.orpha.net/ORDO/Orphanet_397744	Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
144150	http://www.orpha.net/ORDO/Orphanet_409	Hyperkeratosis lenticularis perstans
614470	http://www.orpha.net/ORDO/Orphanet_268114	RAS-associated autoimmune leukoproliferative disease
241090	http://www.orpha.net/ORDO/Orphanet_2232	Primary hypergonadotropic hypogonadism - partial alopecia
615861	http://www.ebi.ac.uk/efo/EFO_0004255	nephrotic syndrome
618594	http://www.ebi.ac.uk/efo/EFO_0004255	nephrotic syndrome
618178	http://www.ebi.ac.uk/efo/EFO_0004255	nephrotic syndrome
618177	http://www.ebi.ac.uk/efo/EFO_0004255	nephrotic syndrome
617783	http://www.ebi.ac.uk/efo/EFO_0004255	nephrotic syndrome
618176	http://www.ebi.ac.uk/efo/EFO_0004255	nephrotic syndrome
305600	http://www.orpha.net/ORDO/Orphanet_2092	Focal dermal hypoplasia
613659	http://www.ebi.ac.uk/efo/EFO_0000178	gastric carcinoma
232500	http://www.orpha.net/ORDO/Orphanet_308712	Glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form
122400	http://www.orpha.net/ORDO/Orphanet_293381	Epithelial recurrent erosion dystrophy
208100	http://www.orpha.net/ORDO/Orphanet_1143	Neurogenic arthrogryposis multiplex congenita
617468	http://www.orpha.net/ORDO/Orphanet_1143	Neurogenic arthrogryposis multiplex congenita
615528	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
605543	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
607060	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
168601	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
614251	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
607688	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
614203	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
616840	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
605909	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
613643	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
300557	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
610297	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
606324	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
606852	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
602404	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
600116	http://www.orpha.net/ORDO/Orphanet_2828	Young adult-onset Parkinsonism
607271	http://www.orpha.net/ORDO/Orphanet_275517	Autoimmune lymphoproliferative syndrome with recurrent viral infections
613162	http://www.orpha.net/ORDO/Orphanet_320396	Autosomal recessive spastic paraplegia type 45
300869	http://www.orpha.net/ORDO/Orphanet_261483	Xq27.3q28 duplication syndrome
614335	http://www.orpha.net/ORDO/Orphanet_309816	Disorder of bilirubin metabolism and excretion
608782	http://www.orpha.net/ORDO/Orphanet_79246	Pyruvate dehydrogenase phosphatase deficiency
273400	http://www.orpha.net/ORDO/Orphanet_2723	Odontotrichomelic syndrome
614429	http://www.orpha.net/ORDO/Orphanet_1480	Ventricular septal defect
614432	http://www.orpha.net/ORDO/Orphanet_1480	Ventricular septal defect
614431	http://www.orpha.net/ORDO/Orphanet_1480	Ventricular septal defect
206550	http://www.orpha.net/ORDO/Orphanet_199279	Familial angiolipomatosis
607208	http://www.orpha.net/ORDO/Orphanet_33069	Dravet syndrome
612164	http://www.orpha.net/ORDO/Orphanet_33069	Dravet syndrome
615744	http://www.orpha.net/ORDO/Orphanet_33069	Dravet syndrome
613343	http://www.orpha.net/ORDO/Orphanet_99642	Spondyloepimetaphyseal dysplasia, Handigodu type
194470	http://www.orpha.net/ORDO/Orphanet_251523	Recurrent infections - inflammatory syndrome due to zinc metabolism disorder
616204	http://www.orpha.net/ORDO/Orphanet_363432	Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency
618625	http://www.orpha.net/ORDO/Orphanet_221008	Rothmund-Thomson syndrome type 1
248600	http://www.orpha.net/ORDO/Orphanet_268184	Thiamine-responsive maple syrup urine disease
223100	http://www.ebi.ac.uk/efo/EFO_1000063	lactose intolerance adult type
192445	http://www.orpha.net/ORDO/Orphanet_3201	Ventricular extrasystoles with syncopal episodes - perodactyly - Robin sequence
268150	http://www.orpha.net/ORDO/Orphanet_71275	Rh deficiency syndrome
617970	http://www.orpha.net/ORDO/Orphanet_71275	Rh deficiency syndrome
616882	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
615224	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
604348	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
271650	http://www.orpha.net/ORDO/Orphanet_93351	Spondyloepimetaphyseal dysplasia, Irapa type
603829	http://www.orpha.net/ORDO/Orphanet_228140	Idiopathic ventricular fibrillation, not Brugada type
612956	http://www.orpha.net/ORDO/Orphanet_228140	Idiopathic ventricular fibrillation, not Brugada type
120430	http://www.orpha.net/ORDO/Orphanet_35737	Morning glory syndrome
251110	http://www.orpha.net/ORDO/Orphanet_79311	Vitamin B12-responsive methylmalonic acidemia type cblB
608779	http://www.orpha.net/ORDO/Orphanet_79333	COG7-CDG
609152	http://www.orpha.net/ORDO/Orphanet_424	Familial hyperthyroidism due to mutations in TSH receptor
616342	http://www.orpha.net/ORDO/Orphanet_86823	Lissencephaly with cerebellar hypoplasia
615631	http://www.orpha.net/ORDO/Orphanet_98869	Congenital dyserythropoietic anemia type I
224120	http://www.orpha.net/ORDO/Orphanet_98869	Congenital dyserythropoietic anemia type I
248800	http://www.orpha.net/ORDO/Orphanet_559	Marinesco-Sjögren syndrome
602558	http://www.orpha.net/ORDO/Orphanet_1524	Craniomicromelic syndrome
201170	http://www.orpha.net/ORDO/Orphanet_1788	Acrofacial dysostosis, Rodríguez type
609143	http://www.orpha.net/ORDO/Orphanet_157808	Congenital pseudoarthrosis of the limbs
248950	http://www.orpha.net/ORDO/Orphanet_2471	McDonough syndrome
616176	http://purl.obolibrary.org/obo/MONDO_0014518	platelet-type bleeding disorder 19
600142	http://www.orpha.net/ORDO/Orphanet_199354	CARASIL
616881	http://purl.obolibrary.org/obo/MONDO_0014813	hypomyelinating leukodystrophy 13
172880	http://www.orpha.net/ORDO/Orphanet_3104	Robin sequence - oligodactyly
151800	http://www.ebi.ac.uk/efo/EFO_1000737	multiple symmetric lipomatosis
156600	http://www.orpha.net/ORDO/Orphanet_566	Congenital microcoria
614371	http://purl.obolibrary.org/obo/MONDO_0013713	dengue virus, susceptibility to
165800	http://www.orpha.net/ORDO/Orphanet_251262	Familial osteochondritis dissecans
603472	http://www.orpha.net/ORDO/Orphanet_2289	Neuronal intranuclear inclusion disease
218700	http://www.orpha.net/ORDO/Orphanet_95720	Thyroid hypoplasia
225250	http://www.orpha.net/ORDO/Orphanet_95720	Thyroid hypoplasia
615278	http://www.orpha.net/ORDO/Orphanet_1340	Cardiofaciocutaneous syndrome
615279	http://www.orpha.net/ORDO/Orphanet_1340	Cardiofaciocutaneous syndrome
115150	http://www.orpha.net/ORDO/Orphanet_1340	Cardiofaciocutaneous syndrome
615280	http://www.orpha.net/ORDO/Orphanet_1340	Cardiofaciocutaneous syndrome
607115	http://www.orpha.net/ORDO/Orphanet_1451	CINCA syndrome
157640	http://www.orpha.net/ORDO/Orphanet_254892	Autosomal dominant progressive external ophthalmoplegia
609286	http://www.orpha.net/ORDO/Orphanet_254892	Autosomal dominant progressive external ophthalmoplegia
609283	http://www.orpha.net/ORDO/Orphanet_254892	Autosomal dominant progressive external ophthalmoplegia
610131	http://www.orpha.net/ORDO/Orphanet_254892	Autosomal dominant progressive external ophthalmoplegia
613077	http://www.orpha.net/ORDO/Orphanet_254892	Autosomal dominant progressive external ophthalmoplegia
613710	http://www.orpha.net/ORDO/Orphanet_217396	Progressive demyelinating neuropathy with bilateral striatal necrosis
100100	http://www.orpha.net/ORDO/Orphanet_2970	Prune belly syndrome
114290	http://www.orpha.net/ORDO/Orphanet_140	Campomelic dysplasia
602196	http://www.orpha.net/ORDO/Orphanet_140	Campomelic dysplasia
211990	http://www.orpha.net/ORDO/Orphanet_140	Campomelic dysplasia
608615	http://www.orpha.net/ORDO/Orphanet_300576	Oligodontia - cancer predisposition syndrome
610805	http://www.orpha.net/ORDO/Orphanet_183539	Genetic renal or urinary tract malformation
618270	http://www.orpha.net/ORDO/Orphanet_183539	Genetic renal or urinary tract malformation
220600	http://www.orpha.net/ORDO/Orphanet_71271	Split hand - split foot - deafness
617877	http://purl.obolibrary.org/obo/MONDO_0060649	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies
608149	http://www.orpha.net/ORDO/Orphanet_96334	Paternal uniparental disomy of chromosome 14
101900	http://www.orpha.net/ORDO/Orphanet_218	Darier disease
124200	http://www.orpha.net/ORDO/Orphanet_218	Darier disease
234280	http://www.orpha.net/ORDO/Orphanet_2110	Hallux varus - preaxial polysyndactyly
615030	http://www.orpha.net/ORDO/Orphanet_320411	Autosomal recessive spastic paraplegia type 56
203400	http://www.orpha.net/ORDO/Orphanet_99763	Familial hyperreninemic hypoaldosteronism type 1
610600	http://www.orpha.net/ORDO/Orphanet_99763	Familial hyperreninemic hypoaldosteronism type 1
182170	http://www.orpha.net/ORDO/Orphanet_260305	Autosomal recessive sideroblastic anemia
205950	http://www.orpha.net/ORDO/Orphanet_260305	Autosomal recessive sideroblastic anemia
614104	http://purl.obolibrary.org/obo/MONDO_0013578	DYRK1A-related intellectual disability syndrome
301008	http://www.orpha.net/ORDO/Orphanet_93951	X-linked dominant intellectual disability - epilepsy syndrome
612913	http://www.orpha.net/ORDO/Orphanet_141000	Orofaciodigital syndrome type 11
314500	http://www.orpha.net/ORDO/Orphanet_3417	Van den Bosch syndrome
212780	http://www.orpha.net/ORDO/Orphanet_3258	Cenani-Lenz syndrome
300814	http://purl.obolibrary.org/obo/MONDO_0010435	nystagmus 6, congenital, X-linked
613670	http://www.orpha.net/ORDO/Orphanet_391372	Intellectual disability-severe speech delay-mild dysmorphism syndrome
158000	http://www.orpha.net/ORDO/Orphanet_573	Monilethrix
606159	http://www.orpha.net/ORDO/Orphanet_157846	Neuroferritinopathy
615162	http://www.orpha.net/ORDO/Orphanet_357175	Short ulna - dysmorphism - hypotonia - intellectual disability
236000	http://purl.obolibrary.org/obo/MONDO_0009348	classic Hodgkin lymphoma
253220	http://www.orpha.net/ORDO/Orphanet_584	Mucopolysaccharidosis type 7
203000	http://www.orpha.net/ORDO/Orphanet_2007	Alar cartilages hypoplasia - coloboma - telecanthus
208158	http://www.orpha.net/ORDO/Orphanet_1485	Arthrogryposis - hyperkeratosis, lethal form
607721	http://www.orpha.net/ORDO/Orphanet_2701	Noonan syndrome-like disorder with loose anagen hair
617506	http://www.orpha.net/ORDO/Orphanet_2701	Noonan syndrome-like disorder with loose anagen hair
617173	http://purl.obolibrary.org/obo/MONDO_0014953	intellectual developmental disorder with cardiac arrhythmia
249270	http://www.orpha.net/ORDO/Orphanet_49827	Thiamine-responsive megaloblastic anemia syndrome
614922	http://www.orpha.net/ORDO/Orphanet_324535	Combined oxidative phosphorylation defect type 11
617698	http://www.orpha.net/ORDO/Orphanet_289902	3-methylglutaconic aciduria
616271	http://www.orpha.net/ORDO/Orphanet_289902	3-methylglutaconic aciduria
617248	http://www.orpha.net/ORDO/Orphanet_289902	3-methylglutaconic aciduria
614098	http://purl.obolibrary.org/obo/MONDO_0013572	Keppen-Lubinsky syndrome
192605	http://purl.obolibrary.org/obo/MONDO_0008648	ventricular tachycardia, familial
223100	http://www.ebi.ac.uk/efo/EFO_1000062	lactose intolerance
216550	http://www.orpha.net/ORDO/Orphanet_193	Cohen syndrome
617822	http://purl.obolibrary.org/obo/MONDO_0060631	Alkuraya-Kucinskas syndrome
300100	http://www.orpha.net/ORDO/Orphanet_139399	Adrenomyeloneuropathy
300472	http://www.orpha.net/ORDO/Orphanet_52055	Agenesis of the corpus callosum - intellectual disability - coloboma - micrognathia
616436	http://www.ebi.ac.uk/efo/EFO_0000773	temporal lobe epilepsy
616461	http://www.ebi.ac.uk/efo/EFO_0000773	temporal lobe epilepsy
143880	http://www.orpha.net/ORDO/Orphanet_300547	Autosomal recessive infantile hypercalcemia
616963	http://www.orpha.net/ORDO/Orphanet_300547	Autosomal recessive infantile hypercalcemia
148800	http://www.orpha.net/ORDO/Orphanet_2343	Isolated cloverleaf skull syndrome
600775	http://www.orpha.net/ORDO/Orphanet_2343	Isolated cloverleaf skull syndrome
614435	http://www.ebi.ac.uk/efo/EFO_0005938	congenital left-sided heart lesions
241550	http://www.ebi.ac.uk/efo/EFO_0005938	congenital left-sided heart lesions
162000	http://www.orpha.net/ORDO/Orphanet_209886	Familial juvenile hyperuricemic nephropathy type 1
256550	http://www.orpha.net/ORDO/Orphanet_812	sialidosis type I
607341	http://www.orpha.net/ORDO/Orphanet_269008	Isolated focal cortical dysplasia type IIb
300000	http://www.orpha.net/ORDO/Orphanet_306597	X-linked Opitz G/BBB syndrome
109400	http://www.orpha.net/ORDO/Orphanet_377	Gorlin syndrome
200500	http://www.orpha.net/ORDO/Orphanet_931	Acheiropodia
606612	http://www.orpha.net/ORDO/Orphanet_370980	Congenital muscular dystrophy without intellectual disability
613152	http://www.orpha.net/ORDO/Orphanet_370980	Congenital muscular dystrophy without intellectual disability
174200	http://www.orpha.net/ORDO/Orphanet_93335	Postaxial polydactyly type B
109730	http://www.ebi.ac.uk/efo/EFO_0000266	aortic stenosis
618174	http://purl.obolibrary.org/obo/MONDO_0000904	complex cortical dysplasia with other brain malformations
618677	http://purl.obolibrary.org/obo/MONDO_0000904	complex cortical dysplasia with other brain malformations
601547	http://www.orpha.net/ORDO/Orphanet_1377	Cataract-microcornea syndrome
604219	http://www.orpha.net/ORDO/Orphanet_1377	Cataract-microcornea syndrome
116200	http://www.orpha.net/ORDO/Orphanet_1377	Cataract-microcornea syndrome
580000	http://www.orpha.net/ORDO/Orphanet_168609	Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure
159700	http://www.orpha.net/ORDO/Orphanet_3020	Ramsay-Hunt syndrome
312550	http://www.orpha.net/ORDO/Orphanet_1852	X-linked retinal dysplasia
105210	http://www.orpha.net/ORDO/Orphanet_85447	Familial amyloid polyneuropathy
153880	http://www.orpha.net/ORDO/Orphanet_75381	Cystoid macular dystrophy
270400	http://www.orpha.net/ORDO/Orphanet_818	Smith-Lemli-Opitz syndrome
176700	http://www.orpha.net/ORDO/Orphanet_2964	Autosomal dominant prognathism
615758	http://www.orpha.net/ORDO/Orphanet_280142	Severe combined immunodeficiency due to LCK deficiency
168860	http://www.orpha.net/ORDO/Orphanet_86789	Patella aplasia/hypoplasia
303650	http://www.orpha.net/ORDO/Orphanet_1198	Colonic atresia
276901	http://www.orpha.net/ORDO/Orphanet_231178	Usher syndrome type 2
611383	http://www.orpha.net/ORDO/Orphanet_231178	Usher syndrome type 2
605472	http://www.orpha.net/ORDO/Orphanet_231178	Usher syndrome type 2
312830	http://www.orpha.net/ORDO/Orphanet_3134	SCARF syndrome
606864	http://www.orpha.net/ORDO/Orphanet_97286	Carney-Stratakis syndrome
615969	http://www.orpha.net/ORDO/Orphanet_168612	Congenital deficiency in alpha-fetoprotein
174050	http://www.orpha.net/ORDO/Orphanet_2924	Isolated polycystic liver disease
617004	http://www.orpha.net/ORDO/Orphanet_2924	Isolated polycystic liver disease
614833	http://www.orpha.net/ORDO/Orphanet_208447	Bilateral generalized polymicrogyria
186350	http://www.orpha.net/ORDO/Orphanet_3259	Syndactyly-polydactyly-ear lobe syndrome
219730	http://purl.obolibrary.org/obo/MONDO_0009063	ventriculomegaly-cystic kidney disease
605642	http://www.orpha.net/ORDO/Orphanet_97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
616721	http://purl.obolibrary.org/obo/MONDO_0014746	SLC39A8-CDG
165500	http://www.orpha.net/ORDO/Orphanet_98673	Autosomal dominant optic atrophy, classic type
610708	http://www.orpha.net/ORDO/Orphanet_98673	Autosomal dominant optic atrophy, classic type
605293	http://www.orpha.net/ORDO/Orphanet_98673	Autosomal dominant optic atrophy, classic type
275400	http://www.orpha.net/ORDO/Orphanet_3363	Trichomegaly - retina pigmentary degeneration - dwarfism
614498	http://www.ebi.ac.uk/efo/EFO_0009144	Lethal neonatal spasticity-epileptic encephalopathy syndrome
265120	http://www.orpha.net/ORDO/Orphanet_264675	Congenital pulmonary alveolar proteinosis
300770	http://www.orpha.net/ORDO/Orphanet_264675	Congenital pulmonary alveolar proteinosis
610921	http://www.orpha.net/ORDO/Orphanet_264675	Congenital pulmonary alveolar proteinosis
614370	http://www.orpha.net/ORDO/Orphanet_264675	Congenital pulmonary alveolar proteinosis
